# STR_XXXX part is read and XXXX becomes the string id number.
# Everything after the colon and before the new line will be saved as the string.
# Use # at the beginning of a line to leave a comment.
STR_0028    :Statek piracki
STR_NAME    :Wieżowiec z piaskowca - środkowy segment ściany

[FUTSKY08]
STR_NAME    :Wieżowiec z piaskowca - środkowy segment ściany

[FUTSKY09]
STR_NAME    :Wieżowiec z piaskowca - środkowy segment ściany

[FUTSKY10]
STR_NAME    :Wieżowiec z piaskowca - pochyła podstawa

[FUTSKY11]
STR_NAME    :Wieżowiec z piaskowca - środkowy narożnik

[FUTSKY12]
STR_NAME    :Wieżowiec z piaskowca - środkowy segment ściany

[FUTSKY13]
STR_NAME    :Wieżowiec z piaskowca - iglica dachowa

[FUTSKY14]
STR_NAME    :Wieżowiec z piaskowca - iglica dachowa

[FUTSKY15]
STR_NAME    :Wieżowiec z piaskowca - podjazd

[FUTSKY16]
STR_NAME    :Wieżowiec z piaskowca - środkowy pochyły narożnik

[FUTSKY17]
STR_NAME    :Wieżowiec z piaskowca - wypełnienie

[FUTSKY18]
STR_NAME    :Wieżowiec z piaskowca - wejście

[FUTSKY19]
STR_NAME    :Wieżowiec z piaskowca - dolny narożnik

[FUTSKY21]
STR_NAME    :Wieżowiec z piaskowca - środkowy segment ściany

[FUTSKY23]
STR_NAME    :Wieżowiec z piaskowca - górny odwrócony narożnik

[FUTSKY29]
STR_NAME    :Wieżowiec z piaskowca - pochyła zakrzywiona podstawa

[FUTSKY33]
STR_NAME    :Wieżowiec z piaskowca - chodnik

[FUTSKY34]
STR_NAME    :Wieżowiec z piaskowca - dach

[FUTSKY35]
STR_NAME    :Wieżowiec z piaskowca - środkowa pochyła krzywizna

[FUTSKY36]
STR_NAME    :Wieżowiec z obsydianu - segment drzwi

[FUTSKY37]
STR_NAME    :Wieżowiec z obsydianu - lekko nachylony narożnik

[FUTSKY38]
STR_NAME    :Wieżowiec z obsydianu - lekko nachylona ściana

[FUTSKY39]
STR_NAME    :Wieżowiec z obsydianu - lekko nachylony narożnik

[FUTSKY40]
STR_NAME    :Wieżowiec z obsydianu - mocno nachylona ściana

[FUTSKY41]
STR_NAME    :Wieżowiec z obsydianu - mocno nachylona ściana

[FUTSKY42]
STR_NAME    :Wieżowiec z piaskowca - górna pochyła krzywizna

[FUTSKY44]
STR_NAME    :Wieżowiec z obsydianu - mocno nachylona ściana

[FUTSKY46]
STR_NAME    :Wieżowiec z obsydianu - mocno nachylony narożnik

[FUTSKY47]
STR_NAME    :Wieżowiec z obsydianu - ściana

[FUTSKY48]
STR_NAME    :Wieżowiec z obsydianu - ściana z oknem

[FUTSKY52]
STR_NAME    :Wieżowiec z piaskowca - dolny odwrócony narożnik

[FUTSKY53]
STR_NAME    :Wieżowiec z piaskowca - środkowy narożnik

[FUTSKY54]
STR_NAME    :Wieżowiec z obsydianu - segment dachu

[FWRPRDC1]
STR_NAME    :Stylowa tancerka

[GANGSTER]
STR_NAME    :Mechaniczny gangster

[GDALIEN1]
STR_NAME    :Mechaniczny dobry kosmita

[GDALIEN2]
STR_NAME    :Mechaniczny dobry kosmita

[GDALIEN3]
STR_NAME    :Mechaniczny dobry kosmita

[GEYSERXX]
STR_NAME    :Gejzery

[GGNTOCTO]
STR_NAME    :Olbrzymia ośmiornica z kiepskiego dreszczowca

[GGNTSPID]
STR_NAME    :Olbrzymi pająk z kiepskiego dreszczowca

[GLDCHEST]
STR_NAME    :Skrzynia ze skarbem

[GOLDFLEC]
STR_NAME    :Złote runo

[GSCORPO2]
STR_NAME    :Mechaniczny atakujący skorpion

[GSCORPON]
STR_NAME    :Mechaniczny atakujący skorpion

[GUYQWIFX]
STR_NAME    :Piosenkarz

[HAYBAILS]
STR_NAME    :Bela siana

[HEVBTH01]
STR_NAME    :Sadzawka niebiańskich łaţni

[HEVBTH02]
STR_NAME    :Narożnik sadzawki niebiańskich łaţni

[HEVBTH03]
STR_NAME    :Fontanna niebiańskich łaţni

[HEVBTH04]
STR_NAME    :Fontanna niebiańskich łaţni

[HEVBTH05]
STR_NAME    :Arkada niebiańskich łaţni

[HEVBTH06]
STR_NAME    :Arkada niebiańskich łaţni

[HEVBTH07]
STR_NAME    :Arkada niebiańskich łaţni

[HEVBTH08]
STR_NAME    :Schody niebiańskich łaţni

[HEVBTH09]
STR_NAME    :Schody niebiańskich łaţni

[HEVBTH10]
STR_NAME    :Architektura niebiańskich łaţni

[HEVBTH11]
STR_NAME    :Architektura niebiańskich łaţni

[HEVBTH12]
STR_NAME    :Architektura niebiańskich łaţni

[HEVBTH13]
STR_NAME    :Architektura niebiańskich łaţni

[HEVBTH14]
STR_NAME    :Okno niebiańskich łaţni

[HEVBTH15]
STR_NAME    :Posadzka niebiańskich łaţni

[HEVBTH16]
STR_NAME    :Schody do sadzawki niebiańskich łaţni

[HEVBTH17]
STR_NAME    :Brzeg sadzawki niebiańskich łaţni

[HEVROF01]
STR_NAME    :Dach niebiańskich łaţni

[HEVROF02]
STR_NAME    :Dach niebiańskich łaţni

[HEVROF03]
STR_NAME    :Dach niebiańskich łaţni

[HEVROF04]
STR_NAME    :Dach niebiańskich łaţni

[HORSECRT]
STR_NAME    :Koń

[HOVRCAR1]
STR_NAME    :Latający samochód na podeście

[HOVRCAR2]
STR_NAME    :Latający samochód na podeście

[HOVRCAR3]
STR_NAME    :Latający samochód

[HOVRCAR4]
STR_NAME    :Latający samochód

[HRBWAL01]
STR_NAME    :Mur przystani

[HRBWAL02]
STR_NAME    :Mur przystani ze sprzętem rybackim

[HRBWAL03]
STR_NAME    :Mur przystani z pomostem

[HRBWAL04]
STR_NAME    :Mur przystani z pomostem

[HRBWAL05]
STR_NAME    :Mur przystani z pomostem

[HRBWAL06]
STR_NAME    :Mur przystani z pomostem

[HURCLULS]
STR_NAME    :Herkules

[HVRBIKE1]
STR_NAME    :Latający motocykl na podeście

[HVRBIKE2]
STR_NAME    :Latający motocykl na podeście

[HVRBIKE3]
STR_NAME    :Latający motocykl

[HVRBIKE4]
STR_NAME    :Latający motocykl

[INDWAL01]
STR_NAME    :Element muru przemysłowego

[INDWAL02]
STR_NAME    :Element muru przemysłowego

[INDWAL03]
STR_NAME    :Element muru przemysłowego

[INDWAL04]
STR_NAME    :Element muru przemysłowego

[INDWAL05]
STR_NAME    :Narożnik dachu przemysłowego

[INDWAL06]
STR_NAME    :Narożnik dachu przemysłowego

[INDWAL07]
STR_NAME    :Mur przemysłowy z drzwiami

[INDWAL08]
STR_NAME    :Mur przemysłowy z drzwiami

[INDWAL09]
STR_NAME    :Mur przemysłowy z drzwiami

[INDWAL10]
STR_NAME    :Mur przemysłowy z drzwiami

[INDWAL11]
STR_NAME    :Mur przemysłowy z drzwiami

[INDWAL12]
STR_NAME    :Mur przemysłowy z drzwiami

[INDWAL13]
STR_NAME    :Mur przemysłowy z drzwiami

[INDWAL14]
STR_NAME    :Narożnik muru przemysłowego

[INDWAL15]
STR_NAME    :Narożnik muru przemysłowego

[INDWAL16]
STR_NAME    :Mur przemysłowy z oknem

[INDWAL17]
STR_NAME    :Mur przemysłowy z oknem

[INDWAL18]
STR_NAME    :Mur przemysłowy z oknem

[INDWAL19]
STR_NAME    :Mur przemysłowy z oknem

[INDWAL20]
STR_NAME    :Segment dachu przemysłowego

[INDWAL21]
STR_NAME    :Segment dachu przemysłowego

[INDWAL22]
STR_NAME    :Segment dachu przemysłowego

[INDWAL23]
STR_NAME    :Segment dachu przemysłowego

[INDWAL24]
STR_NAME    :Segment dachu przemysłowego

[INDWAL25]
STR_NAME    :Segment dachu przemysłowego

[INDWAL26]
STR_NAME    :Segment dachu przemysłowego

[INDWAL27]
STR_NAME    :Segment dachu przemysłowego

[INDWAL28]
STR_NAME    :Segment dachu przemysłowego

[INDWAL29]
STR_NAME    :Segment dachu przemysłowego

[INDWAL30]
STR_NAME    :Mur przemysłowy z oknem

[INDWAL31]
STR_NAME    :Mur przemysłowy z oknem

[INDWAL32]
STR_NAME    :Mur przemysłowy z oknem

[JAILXX01]
STR_NAME    :Segment muru więziennego

[JAILXX02]
STR_NAME    :Segment muru więziennego

[JAILXX03]
STR_NAME    :Segment muru więziennego

[JAILXX04]
STR_NAME    :Segment muru więziennego

[JAILXX05]
STR_NAME    :Segment muru więziennego

[JAILXX06]
STR_NAME    :Segment muru więziennego

[JAILXX07]
STR_NAME    :Dach muru więziennego

[JAILXX08]
STR_NAME    :Odwrócony segment więzienny

[JAILXX09]
STR_NAME    :Odwrócony segment więzienny

[JAILXX10]
STR_NAME    :Odwrócony segment więzienny

[JAILXX11]
STR_NAME    :Odwrócony segment więzienny

[JAILXX12]
STR_NAME    :Odwrócony segment więzienny

[JAILXX13]
STR_NAME    :Odwrócony segment więzienny

[JAILXX14]
STR_NAME    :Schody na strażnicę więzienną

[JAILXX15]
STR_NAME    :Schody na strażnicę więzienną

[JAILXX16]
STR_NAME    :Strażnica więzienna

[JAILXX20]
STR_NAME    :Narożnik muru więziennego

[JAILXX21]
STR_NAME    :Narożnik muru więziennego

[JAZZMBR1]
STR_NAME    :Muzyk jazzbandu

[JAZZMBR2]
STR_NAME    :Muzyk jazzbandu

[JAZZMBR3]
STR_NAME    :Muzyk jazzbandu

[JAZZMBR4]
STR_NAME    :Muzyk jazzbandu

[KILLRVIN]
STR_NAME    :Pnącze

[KNFIGHT1]
STR_NAME    :Mechaniczny rycerz ciemności

[KNFIGHT2]
STR_NAME    :Mechaniczny rycerz ciemności

[LARGECPU]
STR_NAME    :Olbrzymi procesor superkomputera

[LASERX01]
STR_NAME    :Ogrodzenie laserowe

[LASERX02]
STR_NAME    :Narożnik ogrodzenia laserowego

[MAMTHW01]
STR_NAME    :Wielki płot mamuci

[MAMTHW02]
STR_NAME    :Wielki płot mamuci

[MAMTHW03]
STR_NAME    :Wielki zakrzywiony płot mamuci

[MAMTHW04]
STR_NAME    :Wielki zakrzywiony płot mamuci

[MAMTHW05]
STR_NAME    :Mały zakrzywiony płot mamuci

[MAMTHW06]
STR_NAME    :Mały zakrzywiony płot mamuci

[MCASTL02]
STR_NAME    :Mur zamkowy

[MCASTL03]
STR_NAME    :Mur zamkowy

[MCASTL04]
STR_NAME    :Mur zamkowy

[MCASTL05]
STR_NAME    :Narożnik fortyfikacji zamkowej

[MCASTL06]
STR_NAME    :Fortyfikacja zamkowa

[MCASTL07]
STR_NAME    :Narożnik fortyfikacji zamkowej

[MCASTL08]
STR_NAME    :Odwrócony narożnik fortyfikacji zamkowej

[MCASTL09]
STR_NAME    :Narożnik zamkowy

[MCASTL10]
STR_NAME    :Narożnik fortyfikacji zamkowej

[MCASTL19]
STR_NAME    :Narożnik zamkowy

[MDBUCKET]
STR_NAME    :Kubeł

[MDUSASTA]
STR_NAME    :Mechaniczna meduza

[MEDSTOOL]
STR_NAME    :Stołek

[MEDTOOLS]
STR_NAME    :Narzędzia rolnicze

[MEDTRGET]
STR_NAME    :Tarcza łucznicza

[METEORCR]
STR_NAME    :Narożnik krateru po meteorycie

[METEORST]
STR_NAME    :Ściana krateru po meteorycie

[METRCRS1]
STR_NAME    :Ściana krateru po meteorycie z kryształami

[METRCRS2]
STR_NAME    :Ściana krateru po meteorycie z kryształami

[MINOTAUR]
STR_NAME    :Posąg minotaura

[OLDNYK01]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK02]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK03]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK04]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK05]
STR_NAME    :Segment dachu nowojorskiego

[OLDNYK06]
STR_NAME    :Wypełnienie narożnika nowojorskiego

[OLDNYK07]
STR_NAME    :Odwrócony narożnik nowojorski

[OLDNYK08]
STR_NAME    :Odwrócony narożnik nowojorski

[OLDNYK09]
STR_NAME    :Odwrócony narożnik nowojorski

[OLDNYK10]
STR_NAME    :Odwrócony narożnik nowojorski

[OLDNYK11]
STR_NAME    :Ściana nowojorska z liną

[OLDNYK12]
STR_NAME    :Ściana nowojorska z linią mycia

[OLDNYK13]
STR_NAME    :Ściana nowojorska z liną

[OLDNYK14]
STR_NAME    :Ściana nowojorska z linią mycia

[OLDNYK15]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK16]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK17]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK18]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK19]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK31]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK33]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK34]
STR_NAME    :Segment ściany nowojorskiej

[OLDNYK35]
STR_NAME    :Segment dachu nowojorskiego

[PDFLAG02]
STR_NAME    :Flaga z epoki

[PDFLAG03]
STR_NAME    :Flaga z epoki

[PDFLAG04]
STR_NAME    :Flaga z epoki

[PDFLAG05]
STR_NAME    :Flaga z epoki

[PDFLAG06]
STR_NAME    :Flaga z epoki

[PDFLAG08]
STR_NAME    :Flaga z epoki

[PDFLAG13]
STR_NAME    :Flaga z epoki

[PDFLAG14]
STR_NAME    :Flaga z epoki

[PDFLAG15]
STR_NAME    :Flaga z epoki

[PDFLAG16]
STR_NAME    :Flaga z epoki

[POLWTBTN]
STR_NAME    :Mechaniczny policjant

[PRIMHEAD]
STR_NAME    :Drewniany płot z ludożerczą rośliną

[PRIMHEAR]
STR_NAME    :Drewniany płot z ludożerczą rośliną

[PRIMROOR]
STR_NAME    :Drewniany płot z pnączami

[PRIMROOT]
STR_NAME    :Drewniany płot z pnączami

[PRIMSCRN]
STR_NAME    :Drewniany płot z ludożerczą rośliną

[PRIMST01]
STR_NAME    :Drewniany płot z ludożerczą rośliną

[PRIMST02]
STR_NAME    :Drewniany płot z ludożerczą rośliną

[PRIMST03]
STR_NAME    :Drewniany płot z ludożerczą rośliną

[PRIMTALL]
STR_NAME    :Drewniany płot z ludożerczą rośliną

[PRIMWAL1]
STR_NAME    :Drewniany płot z uschłymi pnączami

[PRIMWAL2]
STR_NAME    :Drewniany płot z uschłymi pnączami

[PRIMWAL3]
STR_NAME    :Drewniany płot z uschłymi pnączami

[PSNTWL01]
STR_NAME    :Miasteczko średniowieczne - dach z kominem

[PSNTWL02]
STR_NAME    :Miasteczko średniowieczne - segment dolnej ściany

[PSNTWL03]
STR_NAME    :Miasteczko średniowieczne - segment dolnej ściany

[PSNTWL04]
STR_NAME    :Miasteczko średniowieczne - segment dolnej ściany

[PSNTWL05]
STR_NAME    :Miasteczko średniowieczne - segment dolnej ściany

[PSNTWL06]
STR_NAME    :Miasteczko średniowieczne - segment dolnej ściany

[PSNTWL07]
STR_NAME    :Miasteczko średniowieczne - segment dolnej ściany

[PSNTWL08]
STR_NAME    :Miasteczko średniowieczne - dolny narożnik

[PSNTWL09]
STR_NAME    :Miasteczko średniowieczne - segment górnej ściany

[PSNTWL10]
STR_NAME    :Miasteczko średniowieczne - segment górnej ściany

[PSNTWL11]
STR_NAME    :Miasteczko średniowieczne - segment górnej ściany

[PSNTWL12]
STR_NAME    :Miasteczko średniowieczne - segment górnej ściany

[PSNTWL13]
STR_NAME    :Miasteczko średniowieczne - segment górnej ściany

[PSNTWL14]
STR_NAME    :Miasteczko średniowieczne - segment dachu

[PSNTWL15]
STR_NAME    :Miasteczko średniowieczne - odwrócony segment dachu

[PSNTWL16]
STR_NAME    :Miasteczko średniowieczne - segment dachu

[PSNTWL17]
STR_NAME    :Miasteczko średniowieczne - segment dachu

[PSNTWL20]
STR_NAME    :Miasteczko średniowieczne - dach z lukarną

[PSNTWL21]
STR_NAME    :Miasteczko średniowieczne - dach z lukarną

[PSNTWL23]
STR_NAME    :Miasteczko średniowieczne - górny narożnik

[PSNTWL24]
STR_NAME    :Miasteczko średniowieczne - lukarna

[PSNTWL25]
STR_NAME    :Miasteczko średniowieczne - lukarna

[PSNTWL29]
STR_NAME    :Miasteczko średniowieczne - dach z lukarną

[PSNTWL30]
STR_NAME    :Miasteczko średniowieczne - dach z lukarną

[PSNTWL31]
STR_NAME    :Miasteczko średniowieczne - narożnik dachu

[RCKNROLR]
STR_NAME    :Fajny gostek

[RDMETO03]
STR_NAME    :Ściana czerwonego krateru po meteorycie

[RDMETO04]
STR_NAME    :Odwrócony narożnik czerwonego krateru po meteorycie

[ROBNHOOD]
STR_NAME    :Mechaniczny Robin Hood

[RSWATRES]
STR_NAME    :Kelnerka na wrotkach

[RUNWAY01]
STR_NAME    :Segment bieżni

[RUNWAY02]
STR_NAME    :Segment bieżni

[RUNWAY03]
STR_NAME    :Narożnik bieżni

[RUNWAY04]
STR_NAME    :Skraj bieżni

[RUNWAY05]
STR_NAME    :Segment bieżni

[RUNWAY06]
STR_NAME    :Odwrócony narożnik bieżni

[SCHNBOST]
STR_NAME    :Boja

[SCHNBOUY]
STR_NAME    :Boja

[SCHNCRSH]
STR_NAME    :Wrak hydroplanu

[SCHNDRUM]
STR_NAME    :Baryłka ropy

[SCHNPL01]
STR_NAME    :Hydroplan

[SCHNPL02]
STR_NAME    :Hydroplan

[SCHNPL03]
STR_NAME    :Hydroplan

[SCHNPL04]
STR_NAME    :Hydroplan

[SCHNPL05]
STR_NAME    :Hydroplan

[SCHNPL06]
STR_NAME    :Hydroplan

[SCHNTNNY]
STR_NAME    :Głośnik wyścigowy

[SDRAGFLY]
STR_NAME    :Mechaniczne ważki

[SHWDFRST]
STR_NAME    :Leśne drzewa

[SKELETO1]
STR_NAME    :Armia mechanicznych szkieletów

[SKELETO2]
STR_NAME    :Armia mechanicznych szkieletów

[SKELETO3]
STR_NAME    :Armia mechanicznych szkieletów

[SMALLCPU]
STR_NAME    :Mały procesor superkomputera

[SMOKSK01]
STR_NAME    :Wielki dymiący komin

[SMOKSK02]
STR_NAME    :Środkowa część komina

[SMOKSK03]
STR_NAME    :Podstawa komina

[SOUPCRN2]
STR_NAME    :Bulion pierwotny

[SOUPCRNR]
STR_NAME    :Bulion pierwotny

[SOUPED01]
STR_NAME    :Bulion pierwotny

[SOUPED02]
STR_NAME    :Bulion pierwotny

[SOUPTL01]
STR_NAME    :Bulion pierwotny

[SOUPTL02]
STR_NAME    :Bulion pierwotny

[SPACRANG]
STR_NAME    :Mechaniczny żołnierz Kosmosu

[SPCSHP01]
STR_NAME    :Statek kosmiczny - sekcja ładowni

[SPCSHP02]
STR_NAME    :Statek kosmiczny - sekcja łączności

[SPCSHP03]
STR_NAME    :Statek kosmiczny - sekcja baterii

[SPCSHP04]
STR_NAME    :Statek kosmiczny - baterie słoneczne

[SPCSHP05]
STR_NAME    :Statek kosmiczny - sekcja grawitacji

[SPCSHP06]
STR_NAME    :Statek kosmiczny - skrzyżowanie

[SPCSHP07]
STR_NAME    :Statek kosmiczny - sterownia

[SPCSHP08]
STR_NAME    :Statek kosmiczny - sekcja paliwowa

[SPCSHP09]
STR_NAME    :Statek kosmiczny - sekcja dokowania

[SPCSHP10]
STR_NAME    :Statek kosmiczny - sekcja silnikowa

[SPCSHP11]
STR_NAME    :Statek kosmiczny - sekcja mieszkalna

[SPCSHP12]
STR_NAME    :Statek kosmiczny - sekcja naukowa

[SPEAKR01]
STR_NAME    :Mały głośnik

[SPEAKR02]
STR_NAME    :Duży głośnik

[SPIKTAIL]
STR_NAME    :Mechaniczny stegozaur

[SPTERDAC]
STR_NAME    :Mechaniczny trzepoczący pterodaktyl

[STGBAND1]
STR_NAME    :Muzyk

[STGBAND2]
STR_NAME    :Muzyk

[STGBAND3]
STR_NAME    :Muzyk

[STGBAND4]
STR_NAME    :Muzyk

[STMDRAN1]
STR_NAME    :Parujący kanał

[STNESTA1]
STR_NAME    :Człowiek zamieniony w kamień

[STNESTA2]
STR_NAME    :Człowiek zamieniony w kamień

[STNESTA3]
STR_NAME    :Człowiek zamieniony w kamień

[STNESTA4]
STR_NAME    :Człowiek zamieniony w kamień

[STOOLSET]
STR_NAME    :Stołki

[STRICTOP]
STR_NAME    :Mechaniczny triceratops

[SWAMPLT1]
STR_NAME    :Roślina bagienna

[SWAMPLT2]
STR_NAME    :Paproć bagienna

[SWAMPLT3]
STR_NAME    :Paproć bagienna

[SWAMPLT4]
STR_NAME    :Roślina bagienna

[SWAMPLT5]
STR_NAME    :Roślina bagienna

[SWAMPLT6]
STR_NAME    :Paproć bagienna

[SWAMPLT7]
STR_NAME    :Paproć bagienna

[SWAMPLT8]
STR_NAME    :Paproć bagienna

[SWAMPLT9]
STR_NAME    :Paproć bagienna

[SWRDSTNE]
STR_NAME    :Miecz w kamieniu

[TARPIT01]
STR_NAME    :Bulgocząca smoła

[TARPIT02]
STR_NAME    :Bulgocząca smoła

[TARPIT03]
STR_NAME    :Bulgocząca smoła

[TARPIT04]
STR_NAME    :Bulgocząca smoła

[TARPIT05]
STR_NAME    :Bulgocząca smoła

[TARPIT06]
STR_NAME    :Bulgocząca smoła

[TARPIT07]
STR_NAME    :Bulgocząca smoła

[TARPIT08]
STR_NAME    :Bulgocząca smoła

[TARPIT09]
STR_NAME    :Bulgocząca smoła

[TARPIT10]
STR_NAME    :Bulgocząca smoła

[TARPIT11]
STR_NAME    :Bulgocząca smoła

[TARPIT12]
STR_NAME    :Bulgocząca smoła

[TARPIT13]
STR_NAME    :Bulgocząca smoła

[TARPIT14]
STR_NAME    :Bulgocząca smoła

[TITANSTA]
STR_NAME    :Posąg Atlasa

[TYRANREX]
STR_NAME    :Mechaniczny tyranozaur

[VALKRI01]
STR_NAME    :Walkiria

[VALKRI02]
STR_NAME    :Walkiria

[VOLCVENT]
STR_NAME    :Wylot aktywnego wulkanu

[WAVEKING]
STR_NAME    :Mechaniczny machający król

[WDNCART2]
STR_NAME    :Wóz drewniany

[WEPNRACK]
STR_NAME    :Zestaw broni

[WHCCOLDS]
STR_NAME    :Czarownicy przy kotle

[WISKYBL1]
STR_NAME    :Baryłka whisky

[WISKYBL2]
STR_NAME    :Baryłki whisky

[YEWTREEX]
STR_NAME    :Cis

[ZEUSSTAT]
STR_NAME    :Posąg Zeusa

[1950SCAR]
STR_NAME    :Samochód z lat 50.

[4X4DINER]
STR_NAME    :Stylowy bar

[4X4GMANT]
STR_NAME    :Wielki mangrowiec

[4X4STNHN]
STR_NAME    :Świątynia z epoki kamiennej

[4X4TRPIT]
STR_NAME    :Bulgocząca smoła

[4X4VOLCA]
STR_NAME    :Wulkan z drzewkami

[ALENCRSH]
STR_NAME    :Miejsce katastrofy UFO

[ALNSTR08]
STR_NAME    :Duża budowla kosmitów

[ALNSTR09]
STR_NAME    :Duża budowla kosmitów

[ALNSTR10]
STR_NAME    :Duża budowla kosmitów

[ALNSTR11]
STR_NAME    :Duży lufcik kosmitów

[ARTDEC25]
STR_NAME    :Narożnik z oknami art deco

[ARTDEC26]
STR_NAME    :Narożnik z balustradą art deco

[ARTDEC27]
STR_NAME    :Górny narożnik art deco

[ASHNYMPH]
STR_NAME    :Jesion z nimfami

[BANDBUSX]
STR_NAME    :Autobus zespołu rockowego

[BIGDRUMS]
STR_NAME    :Olbrzymia perkusja

[CAVENTRA]
STR_NAME    :Wejście do jaskini

[CORNS2X2]
STR_NAME    :Narożnik rzymskiego pałacu

[CORVS2X2]
STR_NAME    :Narożnik rzymskiego pałacu

[CRATR2X2]
STR_NAME    :Mały krater po meteorycie

[CRATR4X4]
STR_NAME    :Duży krater po meteorycie

[CRSSS2X2]
STR_NAME    :Skrzyżowanie rzymskiego pałacu

[CRSVS2X2]
STR_NAME    :Skrzyżowanie rzymskiego pałacu

[CYCLOPSS]
STR_NAME    :Posąg cyklopa

[FEASTABL]
STR_NAME    :Zastawiony stół

[FOOTPRNT]
STR_NAME    :Ślad olbrzymiego dinozaura

[FORBIDFT]
STR_NAME    :Rajska jabłoń

[FUTSKY20]
STR_NAME    :Wieżowiec z piaskowca - dolny odwrócony narożnik

[FUTSKY22]
STR_NAME    :Wieżowiec z piaskowca - dolny odwrócony narożnik

[FUTSKY24]
STR_NAME    :Wieżowiec z piaskowca - dolny odwrócony narożnik

[FUTSKY25]
STR_NAME    :Wieżowiec z piaskowca - dolny odwrócony narożnik

[FUTSKY26]
STR_NAME    :Wieżowiec z piaskowca - dolny odwrócony narożnik

[FUTSKY28]
STR_NAME    :Chodnik z piaskowca - skrzyżowanie T

[FUTSKY30]
STR_NAME    :Narożnik chodnika z piaskowca

[FUTSKY31]
STR_NAME    :Chodnik z piaskowca - skrzyżowanie

[FUTSKY32]
STR_NAME    :Chodnik z piaskowca - zakończenie

[GBEETLEX]
STR_NAME    :Samochód z lat 50.

[GHOTROD1]
STR_NAME    :Podrasowany wóz

[GHOTROD2]
STR_NAME    :Podrasowany wóz

[GSCHLBUS]
STR_NAME    :Gimbus

[HADESXXX]
STR_NAME    :Posąg Hadesa

[HISTFIX1]
STR_NAME    :Pradawne budowle kosmitów

[HISTFIX2]
STR_NAME    :Pradawne budowle kosmitów

[HODSHUT1]
STR_NAME    :Chatka Robin Hooda

[HODSHUT2]
STR_NAME    :Chatka Robin Hooda

[HRBWAL07]
STR_NAME    :Narożnik muru przystani

[HRBWAL08]
STR_NAME    :Narożnik muru przystani

[HRBWAL09]
STR_NAME    :Mur przystani z dokiem

[HRBWAL11]
STR_NAME    :Dok przystani

[JAILXX17]
STR_NAME    :Drzwi więzienne

[JAILXX18]
STR_NAME    :Więzienna wieża ciśnień

[JETPLAN1]
STR_NAME    :Odrzutowiec

[JETPLAN2]
STR_NAME    :Odrzutowiec

[JETPLAN3]
STR_NAME    :Odrzutowiec

[MAJOROAK]
STR_NAME    :Wielki dąb

[MCASTL01]
STR_NAME    :Zamkowy odwrócony narożnik

[MCASTL11]
